"servers";"round";"QsizeAtStart";"busySrvAtStart";"deltaServed";"avgD";"avgQ";"avgU"
11;56;0;10;60;14,6333333333333;0,243888888888889;0,62162037037037
11;57;0;11;78;17,8717948717949;0,4675;0,78787037037037
11;58;0;10;78;26,5641025641026;0,575555555555556;0,730092592592593
11;59;0;10;80;87,5125;1,99527777777778;0,860138888888889
11;60;0;11;68;21,0441176470588;0,3975;0,600625
11;61;0;11;72;117,319444444444;2,34638888888889;0,807175925925926
11;62;0;11;87;77,2068965517241;1,99972222222222;0,823935185185185
11;63;0;11;64;13,09375;0,232777777777778;0,63337962962963
11;64;0;11;83;9,18072289156627;0,211666666666667;0,772893518518519
11;65;0;11;79;30,1645569620253;0,661944444444444;0,670856481481481
11;66;0;11;92;127,521739130435;3,25888888888889;0,717106481481481
11;67;0;11;68;5,88235294117647;0,111111111111111;0,525069444444444
11;68;0;11;85;15,0588235294118;0,355555555555556;0,655578703703704
11;69;0;11;86;378,220930232558;9,24527777777778;0,920763888888889
11;70;0;11;70;21,5142857142857;0,418333333333333;0,71587962962963
11;71;0;11;72;23,125;0,4625;0,546759259259259
11;72;0;11;89;49;1,21138888888889;0,76525462962963
11;73;0;10;83;49,3253012048193;1,13722222222222;0,763240740740741
11;74;0;11;86;43,8023255813954;1,04638888888889;0,776643518518519
11;75;0;10;82;9,98780487804878;0,2275;0,730162037037037
11;76;0;11;70;9,18571428571429;0,178611111111111;0,607407407407407
11;77;0;11;88;43,9772727272727;1,075;0,756527777777778
11;78;0;10;79;11,1518987341772;0,261111111111111;0,681342592592593
